,text,sentiment,clean_message
632,I did not have any problem with this item and would order it again if needed.,1,problem item would order need
633,You get what you pay for I guess.,0,get pay guess
634,"Not only did the software do a great job of this, I could also make my own ringtones form my existing CDs without an internet connection.",1,software great job could also make ringtones form exist cd without internet connection
635,im surprised this is a good quality car charger and there's not much reviews about it.,1,im surprise good quality car charger theres much review
636,These are fabulous!,1,fabulous
637,"However, BT headsets are currently not good for real time games like first-person shooters since the audio delay messes me up.",0,however bt headset currently good real time game like firstperson shooter since audio delay mess
638,I used bitpim (a free program you can find on the internet)to transfer data to the phone.The price of the cable was excellent.,1,use bitpim free program find internetto transfer data phonethe price cable excellent
639,Disappointing accessory from a good manufacturer.,0,disappointing accessory good manufacturer
640,"Performed awful -- muffled, tinny incoming sound and severe echo for those on the other end of the call.",0,perform awful muffle tinny incoming sound severe echo end call
641,Very wind-resistant.,1,windresistant
642,"Obviously they have a terrible customer service, so you get what you pay for.",0,obviously terrible customer service get pay
643,"They do not last forever, but is not overly expensive to replace.Easy to operate and the sound is much better than others I have tried.",1,last forever overly expensive replaceeasy operate sound much good others try
644,"I contacted the company and they told me that, although the unit was still under warranty, if I couldn't produce my receipt I was out of luck.",0,contact company tell although unit still warranty couldnt produce receipt luck
645,Linksys should have some way to exchange a bad phone for a refurb unit or something!,0,linksys way exchange bad phone refurb unit something
646,Phone is sturdy as all nokia bar phones are.,1,phone sturdy nokia bar phone
647,Great phone.,1,great phone
648,"When I placed my treo into the case, not only was it NOT snug, but there was A LOT of extra room on the sides.",0,place treo case snug lot extra room side
649,I'm pleased.,1,im please
650,Battery is terrible.,0,battery terrible
651,I found the product to be easy to set up and use.,1,find product easy set use
652,The earpiece on this is too large or too heavy...it keeps falling out of my ear.,0,earpiece large heavyit keep fall ear
653,Utter crap.. Sound quality is TERRIBLE.,0,utter crap sound quality terrible
654,"The charger arrived within the promised timeframe, but it did not work.",0,charger arrive within promise timeframe work
655,"No ear loop needed, it's tiny and the sound is great.",1,ear loop need tiny sound great
656,"Finally, after three or four times the spring of the latch broke and I could not use it any longer on the visor.",0,finally three four time spring latch broke could use long visor
657,"The handsfree part works fine, but then the car tries to download the address book, and the Treo reboots.Overall, I still rate this device high.",1,handsfree part work fine car try download address book treo rebootsoverall still rate device high
658,Talk about USELESS customer service.,0,talk useless customer service
659,"It felt too light and ""tinny."".",0,felt light tinny
660,This does not fit the Palm Tungsten E2 and it broke the first time I tried to plug it in.,0,fit palm tungsten e2 break first time try plug
661,I'm happy about this purchase- good quality and low price.,1,im happy purchase good quality low price
662,I love the look and feel of Samsung flipphones.,1,love look feel samsung flipphones
663,Its well-designed and very sharp -- the blue is a very nice color.,1,welldesigned sharp blue nice color
664,Does everything it should and more.,1,everything
665,I could not recommend these more.,0,could recommend
666,Nice Sound.,1,nice sound
667,"Looks good in the picture, but this case was a huge disappointment!!",0,looks good picture case huge disappointment
668,Much less than the jawbone I was going to replace it with.,1,much less jawbone go replace
669,Setup went very smoothly.,1,setup go smoothly
670,its extremely slow and takes forever to do anything with it.,0,extremely slow take forever anything
671,"A must study for anyone interested in the ""worst sins"" of industrial design.",0,must study anyone interested bad sin industrial design
672,The first thing that happened was that the tracking was off.,0,first thing happen track
673,"It is well made, easy to access the phone and has a handy, detachable belt clip.",1,well make easy access phone handy detachable belt clip
674,Then I had to continue pairing it periodically since it somehow kept dropping.,0,continue pair periodically since somehow keep drop
675,Can't upload ringtones from a third party.,0,cant upload ringtones third party
676,"Bluetooth does not work, phone locks up, screens just flash up and now it just makes calls randomly while in my pocket locked.",0,bluetooth work phone lock screen flash make call randomly pocket lock
677,Truly awful.,0,truly awful
678,"It works fine on my Motorola 325 cellphone, and a lot better than the worn-out battery did.",1,work fine motorola 325 cellphone lot well wornout battery
679,The volume for the ringer is REAL good (you have choices how loud).,1,volume ringer real good choice loud
680,And none of the tones is acceptable.,0,none tone acceptable
681,camera color balance is AWFUL.,0,camera color balance awful
682,"This product is clearly not ready for prime time, I don't care how cool it looks, if you can't tell a call is coming in it's worthless.",0,product clearly ready prime time dont care cool look cant tell call come worthless
