,text,sentiment,clean_message
2796,"Five star Plus, plus.",1,five star plu plu
2797,A good quality bargain.. I bought this after I bought a cheapy from Big Lots that sounded awful and people on the other end couldn't hear me.,1,a good qualiti bargain i buy thi after i buy a cheapi from big lot that sound aw and peopl on the other end couldnt hear me
2800,"Good , works fine.",1,good work fine
2801,For the price this was a great deal.,1,for the price thi be a great deal
2802,"Great price, too!",1,great price too
2804,Yes it's shiny on front side - and I love it!,1,ye it shini on front side and i love it
2807,The reception through this headset is excellent.,1,the recept through thi headset be excel
2808,2 thumbs up to this seller,1,2 thumb up to thi seller
2809,"I have a Verizon LG phone and they work well together, good reception and range that exceeds 20 feet line of sight.",1,i have a verizon lg phone and they work well togeth good recept and rang that exceed 20 foot line of sight
2811,#1 It Works - #2 It is Comfortable.,1,1 it work 2 it be comfort
2812,Battery charge-life is quite long.,1,batteri chargelif be quit long
2813,The Jabra EarGels fit my ears very well.,1,the jabra eargel fit my ear veri well
2816,Product is exactly as described.,1,product be exactli a describ
2817,Gets a signal when other Verizon phones won't.,1,get a signal when other verizon phone wont
2819,I would recommend it.,1,i would recommend it
2820,Plan on ordering from them again and again.,1,plan on order from them again and again
2821,"That being said, for a phone, the camera is very nice; many cool effects to play with, and video is decent as well.",1,that be say for a phone the camera be veri nice mani cool effect to play with and video be decent as well
2822,I have been very satisfied with this cell phone from day one.,1,i have be veri satisfi with thi cell phone from day one
2823,They keep getting better and better (this is my third one and I've had numerous Palms too).,1,they keep get good and well thi be my third one and ive have numer palm too
2825,The shipping time was also very quick!,1,the ship time be also veri quick
2827,Good case!.,1,good case
2829,Really good product.,1,realli good product
2850,It looks very nice.,1,it look veri nice
2851,"This is an excellent tool, especially when paired with your phone's auto-answer.",1,thi be an excel tool especi when pair with your phone autoansw
2852,I have read other's reviews here but I haven't had any problem with it.,1,i have read other review here but i havent have ani problem with it
2854,Comfortable in my hand.,1,comfort in my hand
2857,(It works!),1,it work
2862,So far it has worked like a charm.,1,so far it have work like a charm
2863,"I have only had it for a few weeks, but so far, so good.",1,i have onli have it for a few week but so far so good
2864,"But, in any case, the best part is, you can download these pictures to your laptop using IR, or even send pictures from your laptop to the phone.",1,but in ani case the best part be you can download these pictur to your laptop use ir or even send pictur from your laptop to the phone
2865,Would recommend this item.,1,would recommend thi item
2866,It's been my choice headset for years.Great sound; good volume; good noise cancellation.,1,it be my choic headset for yearsgreat sound good volum good nois cancel
2867,"Nice case, feels good in your hands.",1,nice case feel good in your hand
2869,"Just really good.. So far, probably the best BT headset I have ever had.",1,just realli good so far probabl the best bt headset i have ever have
2870,Works fine.,1,work fine
2871,I received my headset in good time and was happy with it.,1,i receiv my headset in good time and be happi with it
2872,I was very pleased to see that I could replace my well travled swivel holster for my Blackberry flip.,1,i be veri pleas to see that i could replac my well travl swivel holster for my blackberri flip
2873,My sister has one also and she loves it.,1,my sister have one also and she love it
2874,Good Quality.,1,good qualiti
2876,Excellent dual-purpose headset.,1,excel dualpurpos headset
2877,Excellent!.,1,excel
2879,"It seems completely secure, both holding on to my belt, and keeping the iPhone inside.",1,it seem complet secur both hold on to my belt and keep the iphon insid
2882,The only good thing was that it fits comfortably on small ears.,1,the onli good thing be that it fit comfort on small ear
2884,"I am pairing this with my iphone, and I could not be happier with it so far.",1,i be pair thi with my iphon and i could not be happi with it so far
2887,Best headset ever!!!.,1,best headset ever
2889,It was that loud.Glad to say that the Plantronics 510 maintains a flawless connection to my cell and with no static during normal use.,1,it be that loudglad to say that the plantron 510 maintain a flawless connect to my cell and with no static dure normal use
2891,"Fits comfortably, came with three sizes of earbud tips.",1,fit comfort come with three size of earbud tip
2892,Excellent product for the price.,1,excel product for the price
2895,It was quite comfortable in the ear.,1,it be quit comfort in the ear
2896,Great phone.,1,great phone
2899,The pairing of the two devices was so easy it barely took a couple minutes before I started making calls with the voice dialing feature.,1,the pair of the two devic be so easi it bare take a coupl minut befor i start make call with the voic dial featur
2902,The cutouts and buttons are placed perfectly.,1,the cutout and button be place perfectli
2903,I love being able to use one headset for both by land-line and cell.,1,i love be abl to use one headset for both by landlin and cell
2906,"But despite these few flaws, this case is of exceptional quality and well worth the additional costs of owning an official OEM product.",1,but despit these few flaw thi case be of except qualiti and well worth the addit cost of own an offici oem product
2908,"I can hear while I'm driving in the car, and usually don't even have to put it on it's loudest setting.",1,i can hear while im drive in the car and usual dont even have to put it on it loud set
2909,Seller shipped quickly and much cheaper than the competitors.,1,seller ship quickli and much cheap than the competitor
2910,"Good show, Samsung.",1,good show samsung
2911,So I bought about 10 of these and saved alot of money.,1,so i buy about 10 of these and save alot of money
