,text,sentiment,clean_message
2868,The item received was Counterfeit.,0,the item receiv be counterfeit
2875,This is by far the worst purchase I've made on Amazon.,0,thi be by far the bad purchas ive make on amazon
2878,Does not work for listening to music with the cingular 8125.,0,do not work for listen to music with the cingular 8125
2880,"The bottowm line...another worthless, cheap gimmick from Sprint.",0,the bottowm lineanoth worthless cheap gimmick from sprint
2881,Having trouble with volume.,0,have troubl with volum
2883,WARNING - DO NOT BUY!!.,0,warn do not buy
2885,"When it opens, the battery connection is broken and the device is turned off.",0,when it open the batteri connect be break and the devic be turn off
2886,"I didn't want the clip going over the top of my ear, causing discomfort.",0,i didnt want the clip go over the top of my ear caus discomfort
2888,Don't trust their website and don't expect any helpful support.,0,dont trust their websit and dont expect ani help support
2890,The speaker is of low quality so as making the ring tones sound very cheap.,0,the speaker be of low qualiti so a make the ring tone sound veri cheap
2893,Bad Reception.,0,bad recept
2894,This product is very High quality Chinese CRAP!!!!!!,0,thi product be veri high qualiti chines crap
2897,Don't buy this product - It fails!.,0,dont buy thi product it fail
2898,Everything about this product is wrong.First,0,everyth about thi product be wrongfirst
2900,"This was utterly confusing at first, which caused me to lose a couple of very, very important contacts.",0,thi be utterli confus at first which caus me to lose a coupl of veri veri import contact
2901,Terrible phone holder.,0,terribl phone holder
2904,Problem is that the ear loops are made of weak material and break easily.,0,problem be that the ear loop be make of weak materi and break easili
2905,Not nearly as good looking as the AMAZON picture makes it look.,0,not nearli as good look a the amazon pictur make it look
2907,How stupid is that?,0,how stupid be that
2912,It always cuts out and makes a beep beep beep sound then says signal failed.,0,it alway cut out and make a beep beep beep sound then say signal fail
2913,Couldn't figure it out,0,couldnt figur it out
2914,"My phone sounded OK ( not great - OK), but my wife's phone was almost totally unintelligible, she couldn't understand a word being said on it.",0,my phone sound ok not great ok but my wife phone be almost total unintellig she couldnt understand a word be say on it
2915,So I had to take the battery out of the phone put it all back together and then restart it.,0,so i have to take the batteri out of the phone put it all back togeth and then restart it
2916,"While I managed to bend the leaf spring back in place, the metal now has enough stress that it will break on the next drop.",0,while i manag to bend the leaf spring back in place the metal now have enough stress that it will break on the next drop
2919,"Saggy, floppy piece of junk.",0,saggi floppi piec of junk
2921,It also had a new problem.,0,it also have a new problem
2926,It looses connection to the phone even when it is within a couple feet between the two.,0,it loos connect to the phone even when it be within a coupl foot between the two
2928,Makes it easier to keep up with my bluetooth when I'm not wearing it.,0,make it easi to keep up with my bluetooth when im not wear it
2929,As I said above....PRETTY USELESS!,0,a i say abovepretti useless
2930,Never got it!!!!!,0,never get it
2931,This pair of headphones is the worst that I have ever had sound-wise.,0,thi pair of headphon be the bad that i have ever have soundwis
2932,[...] down the drain because of a weak snap!,0,down the drain becaus of a weak snap
2933,Does not charge the Cingular (ATT) 8525 phone.,0,do not charg the cingular att 8525 phone
2935,"However, after about a year, the fliptop started to get loose and wobbly and eventually my screen went black and I couldn't receive and place calls.",0,howev after about a year the fliptop start to get loos and wobbl and eventu my screen go black and i couldnt receiv and place call
2936,I kept catching the cable on the seat and I had to pull the phone out to turn it on an off.,0,i keep catch the cabl on the seat and i have to pull the phone out to turn it on an off
2942,"The mic there is a joke, and the volume is quite low.",0,the mic there be a joke and the volum be quit low
2943,I'm returning them.,0,im return them
2944,I does not maintain a connection with the computer while it is on my lap.,0,i do not maintain a connect with the comput while it be on my lap
2949,I had to purchase a different case.,0,i have to purchas a differ case
2951,Very much disappointed with this company.,0,veri much disappoint with thi compani
2953,It didn't charge for me.,0,it didnt charg for me
2955,Buttons are too small.,0,button be too small
2959,"However, the keypads are so tinny that I sometimes reach the wrong buttons.",0,howev the keypad be so tinni that i sometim reach the wrong button
2965,I cannot make calls at certain places.,0,i can not make call at certain place
2966,"however, my girl was complain that some time the phone doesn't wake up like normal phone does.",0,howev my girl be complain that some time the phone doesnt wake up like normal phone do
2968,This company charge me a restocking fee and still not given me my refund back.,0,thi compani charg me a restock fee and still not give me my refund back
2969,I'm trying to return it for a refund.,0,im tri to return it for a refund
2970,I plugged it in only to find out not a darn thing worked.,0,i plug it in onli to find out not a darn thing work
2972,Earbud piece breaks easily.,0,earbud piec break easili
2973,Lousy product.,0,lousi product
2974,This phone tries very hard to do everything but fails at it's very ability to be a phone.,0,thi phone tri veri hard to do everyth but fail at it veri abil to be a phone
2979,Not enough volume.,0,not enough volum
2980,Echo Problem....Very unsatisfactory,0,echo problemveri unsatisfactori
2981,you could only take 2 videos at a time and the quality was very poor.,0,you could onli take 2 video at a time and the qualiti be veri poor
2982,don't waste your money.,0,dont wast your money
2983,I am going to have to be the first to negatively review this product.,0,i be go to have to be the first to neg review thi product
2984,Adapter does not provide enough charging current.,0,adapt do not provid enough charg current
2985,"There was so much hype over this phone that I assumed it was the best, my mistake.",0,there be so much hype over thi phone that i assum it be the best my mistak
2986,You also cannot take pictures with it in the case because the lense is covered.,0,you also can not take pictur with it in the case becaus the lens be cover
